3
3522 185 6430 109 60 0 0 0 0 20 453 1 1.000000
177 286 4921 110 58 0 0 0 0 20 453 1 1.000000
218 303 5402 102 52 0 0 0 0 20 409 1 1.000000
156 369 7969 136 62 0 0 0 0 20 409 1 1.000000
202 318 7612 126 56 0 0 0 0 20 364 1 1.000000
6249 208 5922 114 77 0 0 0 0 20 320 1 1.000000
157 326 9789 133 51 0 0 0 0 20 342 1 1.000000
2358 433 4517 127 63 0 0 0 0 20 364 1 1.000000
11096 261 5012 161 58 0 0 0 0 20 386 1 1.000000
5 -280 216 147 79 0 0 0 0 20 453 1 1.000000
13941 109 14200 90 0 0 0 0 0 20 586 1 1.000000
-413 323 5506 0 68 155 0 0 0 20 808 1 1.000000
1502 217 13818 62 29 4 0 0 0 20 453 1 1.000000
2006 566 14131 0 7 195 0 0 0 20 874 1 1.000000
3746 252 4807 120 59 0 0 0 0 20 519 1 1.000000
2690 276 5478 0 66 126 0 0 0 20 342 1 1.000000
2182 280 5481 0 80 175 0 0 0 20 542 1 1.000000
224 199 6859 117 58 0 0 0 0 20 276 1 1.000000
1677 201 7201 106 51 0 0 0 0 20 519 1 1.000000
1642 223 7697 109 58 0 0 0 0 20 386 1 1.000000
2863 203 7166 0 79 144 0 0 0 20 519 1 1.000000
1998 226 6985 0 66 147 0 0 0 20 386 1 1.000000
2597 264 8103 0 87 171 0 0 0 20 586 1 1.000000
2186 220 8707 0 38 133 0 0 0 20 386 1 1.000000
1556 257 8302 0 62 133 0 0 0 20 231 1 1.000000
4089 224 7252 0 69 165 0 0 0 20 453 1 1.000000
4536 196 6752 0 53 130 0 0 0 20 519 1 1.000000
4432 172 7846 116 65 0 0 0 0 20 364 1 1.000000
3980 207 8109 117 52 0 0 0 0 20 253 1 1.000000
4096 170 8547 111 65 0 0 0 0 20 364 1 1.000000
3445 224 8816 113 65 0 0 0 0 20 431 1 1.000000
3538 158 8977 121 75 0 0 0 0 20 431 1 1.000000
2944 224 9024 117 62 0 0 0 0 20 453 1 1.000000
2946 242 9441 102 46 0 0 0 0 20 342 1 1.000000
2815 205 9725 102 51 0 0 0 0 20 386 1 1.000000
2207 224 10123 104 59 0 0 0 0 20 431 1 1.000000
1490 218 9622 119 53 0 0 0 0 20 453 1 1.000000
1408 348 8806 127 60 0 0 0 0 20 364 1 1.000000
4641 145 3225 0 63 128 0 0 0 20 675 1 1.000000
5769 209 3499 0 65 157 0 0 0 20 918 1 1.000000
5947 294 1725 120 51 0 0 0 0 20 386 1 1.000000
8331 348 1596 121 72 0 0 0 0 20 386 1 1.000000
10314 267 2888 126 77 0 0 0 0 20 386 1 1.000000
9069 108 4522 131 82 0 0 0 0 20 386 1 1.000000
9082 61 3932 117 83 0 0 0 0 20 364 1 1.000000
9727 131 3763 116 62 0 0 0 0 20 386 1 1.000000
7817 213 5059 106 73 0 0 0 0 20 431 1 1.000000
7614 176 5715 96 49 0 0 0 0 20 364 1 1.000000
6216 276 4797 0 62 94 0 0 0 20 342 1 1.000000
5932 309 5066 126 62 0 0 0 0 20 320 1 1.000000
8655 269 4597 128 80 0 0 0 0 20 431 1 1.000000
7861 247 3389 131 43 0 0 0 0 20 342 1 1.000000
8042 236 3583 87 36 0 0 0 0 20 298 1 1.000000
9196 191 515 160 63 0 0 0 0 20 941 1 1.000000
8128 324 446 155 69 0 0 0 0 20 542 1 1.000000
5088 321 2092 111 49 0 0 0 0 20 453 1 1.000000
-67 340 1561 126 52 0 0 0 0 20 431 1 1.000000
4368 463 2595 128 53 0 0 0 0 20 453 1 1.000000
3590 207 7903 113 46 0 0 0 0 20 409 1 1.000000
12001 342 3177 121 43 0 0 0 0 20 608 1 1.000000
2874 284 11879 130 66 0 0 0 0 20 542 1 1.000000
3317 271 11638 127 60 0 0 0 0 20 386 1 1.000000
3667 271 10808 131 70 0 0 0 0 20 386 1 1.000000
3632 136 7857 100 25 0 0 0 0 20 276 1 1.000000
5386 228 6626 111 72 0 0 0 0 20 320 1 1.000000
3931 166 10061 110 66 0 0 0 0 20 386 1 1.000000
4634 198 9559 123 63 0 0 0 0 20 386 1 1.000000
5051 128 10269 102 48 0 0 0 0 20 386 1 1.000000
5927 185 9330 120 69 0 0 0 0 20 386 1 1.000000
6012 183 8798 114 58 0 0 0 0 20 386 1 1.000000
9803 165 5853 120 59 0 0 0 0 20 386 1 1.000000
10523 204 5526 114 52 0 0 0 0 20 386 1 1.000000
10922 38 3100 0 68 99 0 0 0 20 453 1 1.000000
6492 284 5288 89 45 0 0 0 0 20 542 1 1.000000
7120 190 4997 0 76 150 0 0 0 20 386 1 1.000000
8848 254 3626 0 46 127 0 0 0 20 386 1 1.000000
9055 245 3375 0 62 143 0 0 0 20 386 1 1.000000
9539 196 3142 0 62 147 0 0 0 20 608 1 1.000000
10330 171 2681 49 18 0 0 0 0 20 364 1 1.000000
12637 171 7237 144 60 0 0 0 0 20 386 1 1.000000
10647 183 2283 0 65 167 0 0 0 20 342 1 1.000000
9610 226 2560 0 63 148 0 0 0 20 298 1 1.000000
6937 305 1863 0 69 120 0 0 0 20 431 1 1.000000
7249 186 2423 0 87 179 0 0 0 20 298 1 1.000000
11708 221 3033 58 36 0 0 0 0 20 409 1 1.000000
4522 121 8542 0 17 52 0 0 0 20 542 1 1.000000
5895 43 9035 0 41 121 0 0 0 20 652 1 1.000000
3392 137 11150 0 60 131 0 0 0 20 586 1 1.000000
7821 217 6655 66 36 0 0 0 0 20 409 1 1.000000
6844 196 3763 103 56 0 0 0 0 20 364 1 1.000000
7352 248 3854 148 58 0 0 0 0 20 630 1 1.000000
6742 217 5184 106 38 0 0 0 0 20 652 1 1.000000
8001 196 2533 174 69 0 0 0 0 20 652 1 1.000000
3135 328 5102 128 60 0 0 0 0 20 342 1 1.000000
9061 204 2542 0 49 128 0 0 0 20 386 1 1.000000
9755 366 9103 104 49 0 0 0 0 20 386 1 1.000000
9477 259 10286 104 49 0 0 0 0 20 386 1 1.000000
9070 312 6451 102 38 0 0 0 0 20 453 1 1.000000
962 408 145 120 60 0 0 0 0 20 453 1 1.000000
2516 256 5987 0 72 184 0 0 0 20 386 1 1.000000
5248 243 6412 85 51 12 0 0 0 20 320 1 1.000000
10960 154 2769 0 43 90 0 0 0 20 253 1 1.000000
10473 68 4013 0 62 136 0 0 0 20 253 1 1.000000
10550 121 5350 0 62 136 0 0 0 20 253 1 1.000000
10975 65 4938 0 62 136 0 0 0 20 253 1 1.000000
11267 194 2662 66 29 0 0 0 0 20 409 1 1.000000
8629 66 6339 0 53 119 0 0 0 20 276 1 1.000000
1386 378 8174 127 60 0 0 0 0 20 364 1 1.000000
6677 224 7840 68 36 0 0 0 0 20 386 1 1.000000
6177 306 7468 59 26 0 0 0 0 20 409 1 1.000000
4836 44 9330 0 53 119 0 0 0 20 276 1 1.000000
5258 -49 9161 0 60 131 0 0 0 20 276 1 1.000000
5518 130 8094 0 60 131 0 0 0 20 276 1 1.000000
3497 -6 10197 41 11 79 0 0 0 20 342 1 1.000000
5792 199 7772 0 60 131 0 0 0 20 276 1 1.000000
2630 236 11743 55 28 0 0 0 0 20 386 1 1.000000
6159 -129 7943 0 55 97 0 0 0 20 386 1 1.000000
2183 249 11413 55 28 0 0 0 0 20 386 1 1.000000
3095 -26 9648 0 39 94 0 0 0 20 276 1 1.000000
7394 287 6305 58 24 0 0 0 0 20 409 1 1.000000
3357 29 10641 0 60 131 0 0 0 20 276 1 1.000000
6295 -81 8457 0 60 131 0 0 0 20 276 1 1.000000
2224 108 11087 0 29 77 0 0 0 20 364 1 1.000000
2634 -44 10661 0 72 138 0 0 0 20 497 1 1.000000
4009 78 9758 92 51 22 0 0 0 20 276 1 1.000000
4275 -150 9780 0 72 138 0 0 0 20 364 1 1.000000
5552 226 4964 126 62 0 0 0 0 20 431 1 1.000000
5422 314 1339 70 34 0 0 0 0 20 785 1 1.000000
4794 150 7660 41 31 4 0 0 0 20 320 1 1.000000
5393 268 7265 58 45 45 0 0 0 20 453 1 1.000000
12237 155 4532 97 45 0 0 0 0 20 320 1 1.000000
12070 130 4317 106 58 0 0 0 0 20 253 1 1.000000
12569 205 5183 137 70 0 0 0 0 20 386 1 1.000000
10673 198 1990 0 65 167 0 0 0 20 342 1 1.000000
12655 313 5654 116 60 0 0 0 0 20 342 1 1.000000
10175 186 9537 104 49 0 0 0 0 20 386 1 1.000000
11593 208 5507 0 62 120 0 0 0 20 497 1 1.000000
12574 352 6528 106 42 0 0 0 0 20 342 1 1.000000
6767 191 9121 104 49 0 0 0 0 20 386 1 1.000000
8741 227 10807 104 49 0 0 0 0 20 386 1 1.000000
12635 350 6258 92 39 0 0 0 0 20 342 1 1.000000
7814 363 9597 104 49 0 0 0 0 20 386 1 1.000000
8663 254 9731 97 36 90 0 0 0 20 409 1 1.000000
8944 190 11340 104 49 0 0 0 0 20 386 1 1.000000
8502 215 9300 104 49 0 0 0 0 20 386 1 1.000000
8949 50 6036 0 60 104 0 0 0 20 475 1 1.000000
7429 174 12066 140 66 0 0 0 0 20 497 1 1.000000
8676 94 5182 0 60 104 0 0 0 20 475 1 1.000000
7406 255 11047 130 49 0 0 0 0 20 386 1 1.000000
6453 231 10871 104 25 0 0 0 0 20 386 1 1.000000
7988 335 9225 104 49 0 0 0 0 20 386 1 1.000000
8198 312 9096 104 49 0 0 0 0 20 342 1 1.000000
5452 129 12618 140 66 0 0 0 0 20 497 1 1.000000
8593 164 11198 104 49 0 0 0 0 20 386 1 1.000000
5038 170 12302 104 52 0 0 0 0 20 386 1 1.000000
6600 131 10579 107 55 0 0 0 0 20 431 1 1.000000
7480 178 9179 136 52 0 0 0 0 20 564 1 1.000000
9194 238 8462 104 49 0 0 0 0 20 342 1 1.000000
8646 295 7924 104 49 0 0 0 0 20 342 1 1.000000
8878 226 8148 104 49 0 0 0 0 20 342 1 1.000000
8973 294 9931 127 66 0 0 0 0 20 386 1 1.000000
7457 133 1821 0 87 179 0 0 0 20 298 1 1.000000
7787 237 1703 0 53 143 0 0 0 20 298 1 1.000000
8166 168 5589 0 60 104 0 0 0 20 475 1 1.000000
6697 244 3075 0 87 179 0 0 0 20 298 1 1.000000
7896 276 8746 104 49 0 0 0 0 20 342 1 1.000000
5779 259 2532 0 77 179 0 0 0 20 298 1 1.000000
6304 262 2878 0 87 179 0 0 0 20 386 1 1.000000
7629 223 2149 0 87 179 0 0 0 20 298 1 1.000000
8108 71 6582 0 60 104 0 0 0 20 475 1 1.000000
7537 56 6051 0 60 104 0 0 0 20 342 1 1.000000
10571 137 3559 0 60 104 0 0 0 20 342 1 1.000000
13595 348 3334 126 77 0 0 0 0 20 386 1 1.000000
13828 295 4385 107 58 0 0 0 0 20 386 1 1.000000
11710 37 3424 0 46 89 0 0 0 20 342 1 1.000000
13889 312 5104 126 77 0 0 0 0 20 386 1 1.000000
11496 68 4211 0 46 89 0 0 0 20 342 1 1.000000
13732 247 4038 126 77 0 0 0 0 20 386 1 1.000000
11164 188 6061 127 58 0 0 0 0 20 386 1 1.000000
11642 194 5145 144 58 0 0 0 0 20 386 1 1.000000
9753 204 8755 116 60 0 0 0 0 20 453 1 1.000000
10855 237 7644 116 60 0 0 0 0 20 364 1 1.000000
13780 272 8295 116 60 0 0 0 0 20 453 1 1.000000
10504 235 7973 90 26 0 0 0 0 20 364 1 1.000000
13776 258 5761 116 60 0 0 0 0 20 342 1 1.000000
10269 188 6922 120 26 0 0 0 0 20 364 1 1.000000
12620 173 8339 116 60 0 0 0 0 20 453 1 1.000000
13867 297 6103 116 60 0 0 0 0 20 364 1 1.000000
13883 341 6797 116 60 0 0 0 0 20 364 1 1.000000
11007 196 8698 69 26 96 0 0 0 20 386 1 1.000000
10418 240 6563 90 26 0 0 0 0 20 364 1 1.000000
11296 209 8123 75 18 111 0 0 0 20 386 1 1.000000
12056 197 7460 90 29 111 0 0 0 20 431 1 1.000000
11111 189 7193 116 26 68 0 0 0 20 386 1 1.000000
9891 291 7801 83 29 117 0 0 0 20 342 1 1.000000
13824 350 8760 0 59 153 0 0 0 20 431 1 1.000000
9503 158 8120 69 22 119 0 0 0 20 453 1 1.000000
10569 201 8920 70 11 103 0 0 0 20 342 1 1.000000
9454 240 7106 97 14 117 0 0 0 20 542 1 1.000000
13752 232 9294 0 59 153 0 0 0 20 431 1 1.000000
11896 231 5761 141 18 96 0 0 0 20 453 1 1.000000
10134 230 6314 119 29 80 0 0 0 20 519 1 1.000000
9538 246 6599 94 34 148 0 0 0 20 386 1 1.000000
11389 190 8996 96 19 68 0 0 0 20 342 1 1.000000
8841 293 7218 133 11 73 0 0 0 20 364 1 1.000000
11491 153 4546 148 14 89 0 0 0 20 386 1 1.000000
12427 233 6123 58 14 130 0 0 0 20 386 1 1.000000
11937 207 9181 83 18 65 0 0 0 20 431 1 1.000000
11763 267 6680 144 34 96 0 0 0 20 475 1 1.000000
11425 217 6270 76 29 121 0 0 0 20 386 1 1.000000
11581 216 7562 92 19 102 0 0 0 20 386 1 1.000000
11982 185 8582 100 24 72 0 0 0 20 431 1 1.000000
9186 202 1528 116 56 0 0 0 0 20 475 1 1.000000
7280 192 10090 138 0 39 0 0 0 20 386 1 1.000000
7423 195 11432 138 12 63 0 0 0 20 386 1 1.000000
6788 216 11538 133 2 62 0 0 0 20 386 1 1.000000
6464 245 9945 53 18 72 0 0 0 20 542 1 1.000000
5996 344 9897 113 18 69 0 0 0 20 475 1 1.000000
5795 184 10340 148 25 83 0 0 0 20 409 1 1.000000
7278 223 10571 126 15 85 0 0 0 20 386 1 1.000000
4339 333 11834 116 8 77 0 0 0 20 386 1 1.000000
7790 287 10220 82 0 102 0 0 0 20 409 1 1.000000
7064 272 12359 68 29 117 0 0 0 20 475 1 1.000000
6189 207 11476 111 14 55 0 0 0 20 342 1 1.000000
8635 179 10449 124 18 126 0 0 0 20 409 1 1.000000
6005 167 10820 140 42 83 0 0 0 20 342 1 1.000000
5186 192 11436 83 15 82 0 0 0 20 475 1 1.000000
8704 259 12815 140 66 0 0 0 0 20 497 1 1.000000
5948 216 12531 86 26 65 0 0 0 20 409 1 1.000000
7805 251 12819 111 66 0 0 0 0 20 409 1 1.000000
7837 287 12247 65 24 92 0 0 0 20 409 1 1.000000
4091 223 12485 134 18 80 0 0 0 20 475 1 1.000000
8555 246 12302 92 36 134 0 0 0 20 409 1 1.000000
7525 313 12842 140 66 0 0 0 0 20 409 1 1.000000
6916 273 12775 110 66 0 0 0 0 20 409 1 1.000000
7909 244 12657 140 66 0 0 0 0 20 497 1 1.000000
7238 298 12834 109 66 0 0 0 0 20 409 1 1.000000
5574 216 12014 103 9 65 0 0 0 20 386 1 1.000000
5992 166 11856 96 32 0 0 0 0 20 431 1 1.000000
8281 334 14017 114 49 0 0 0 0 20 298 1 1.000000
5110 261 13902 114 66 0 0 0 0 20 364 1 1.000000
9571 467 14008 114 49 0 0 0 0 20 253 1 1.000000
6558 275 13968 114 66 0 0 0 0 20 497 1 1.000000
7616 284 13979 114 49 0 0 0 0 20 342 1 1.000000
7950 260 14029 114 49 0 0 0 0 20 253 1 1.000000
8922 313 14007 114 49 0 0 0 0 20 342 1 1.000000
9945 455 10959 114 49 0 0 0 0 20 253 1 1.000000
9543 500 12667 114 49 0 0 0 0 20 253 1 1.000000
11284 438 9949 114 49 0 0 0 0 20 253 1 1.000000
11703 462 9891 114 49 0 0 0 0 20 253 1 1.000000
10874 451 10098 114 49 0 0 0 0 20 253 1 1.000000
14022 319 14644 94 46 0 0 0 0 20 409 1 1.000000
5739 348 12819 114 49 0 0 0 0 20 253 1 1.000000
12594 430 9828 114 49 0 0 0 0 20 253 1 1.000000
13902 446 9813 114 49 0 0 0 0 20 253 1 1.000000
9555 468 12229 114 49 0 0 0 0 20 253 1 1.000000
11154 380 14172 104 56 0 0 0 0 20 386 1 1.000000
14371 344 14269 106 56 0 0 0 0 20 342 1 1.000000
14390 358 14067 120 69 0 0 0 0 20 453 1 1.000000
13941 378 11148 104 56 0 0 0 0 20 386 1 1.000000
13796 380 14618 94 46 0 0 0 0 20 342 1 1.000000
10044 367 14241 104 56 0 0 0 0 20 386 1 1.000000
13951 339 11731 104 56 0 0 0 0 20 453 1 1.000000
13953 332 12305 104 56 0 0 0 0 20 386 1 1.000000
13984 356 12910 104 56 0 0 0 0 20 386 1 1.000000
6753 215 9420 128 9 53 0 0 0 20 431 1 1.000000
11839 376 14171 104 56 0 0 0 0 20 386 1 1.000000
10582 300 14269 104 56 0 0 0 0 20 386 1 1.000000
8915 327 12331 114 49 0 0 0 0 20 253 1 1.000000
7619 242 8460 117 31 123 0 0 0 20 431 1 1.000000
2955 180 13741 114 66 0 0 0 0 20 364 1 1.000000
5057 223 9446 0 93 164 0 0 0 20 475 1 1.000000
8531 204 7676 109 17 65 0 0 0 20 586 1 1.000000
3718 215 10416 62 36 121 0 0 0 20 475 1 1.000000
2801 325 12145 72 41 0 0 0 0 20 342 1 1.000000
5906 144 11457 0 45 26 0 0 0 20 253 1 1.000000
6190 61 10806 0 100 45 0 0 0 20 320 1 1.000000
5986 79 10545 0 69 45 0 0 0 20 320 1 1.000000
6344 11 11607 0 206 45 0 0 0 20 409 1 1.000000
13747 904 13887 65 0 106 0 0 0 20 1317 1 1.000000
13363 282 14256 131 93 62 0 0 0 20 386 1 1.000000
5315 198 4062 0 63 128 0 0 0 20 453 1 1.000000
7051 295 1562 130 77 0 0 0 0 20 253 1 1.000000
7824 242 10662 147 0 73 0 0 0 20 409 1 1.000000
10767 171 1699 205 79 2 0 0 0 20 409 1 1.000000
8260 284 11862 85 24 72 0 0 0 20 409 1 1.000000
6438 255 1583 130 77 0 0 0 0 20 364 1 1.000000
278 255 9083 136 62 0 0 0 0 20 320 1 1.000000
203 325 9416 133 51 0 0 0 0 20 342 1 1.000000
6748 290 1550 130 77 0 0 0 0 20 253 1 1.000000
5929 332 346 124 77 0 0 0 0 20 519 1 1.000000
660 185 12195 124 56 0 0 0 0 20 298 1 1.000000
4229 308 2319 4 43 106 0 0 0 20 431 1 1.000000
2119 288 4357 4 43 77 0 0 0 20 386 1 1.000000
1701 289 4374 4 43 77 0 0 0 20 386 1 1.000000
8058 314 8912 104 49 0 0 0 0 20 276 1 1.000000
4788 162 2138 111 49 0 0 0 0 20 364 1 1.000000
3011 286 4186 4 43 77 0 0 0 20 409 1 1.000000
4736 252 1541 111 49 0 0 0 0 20 320 1 1.000000
12146 445 9844 114 49 0 0 0 0 20 253 1 1.000000
9782 391 11399 114 49 0 0 0 0 20 253 1 1.000000
4279 257 1922 4 43 110 0 0 0 20 386 1 1.000000
3565 305 2120 4 43 77 0 0 0 20 298 1 1.000000
4181 318 2737 4 43 111 0 0 0 20 453 1 1.000000
4046 289 3132 4 43 89 0 0 0 20 386 1 1.000000
2558 271 4266 4 43 77 0 0 0 20 431 1 1.000000
2071 314 3702 4 43 106 0 0 0 20 364 1 1.000000
3091 207 12626 114 66 0 0 0 0 20 364 1 1.000000
3747 196 12695 114 66 0 0 0 0 20 364 1 1.000000
176 278 8723 136 62 0 0 0 0 20 320 1 1.000000
151 360 8338 136 62 0 0 0 0 20 320 1 1.000000
3759 260 5923 0 72 184 0 0 0 20 386 1 1.000000
1404 300 6084 141 58 0 0 0 0 20 276 1 1.000000
272 268 6089 141 58 0 0 0 0 20 276 1 1.000000
12647 276 7716 90 29 111 0 0 0 20 431 1 1.000000
13833 341 7167 116 60 0 0 0 0 20 364 1 1.000000
13898 383 6444 83 41 0 0 0 0 20 231 1 1.000000
13867 338 4736 100 48 0 0 0 0 20 298 1 1.000000
9916 195 7043 97 14 117 0 0 0 20 364 1 1.000000
12646 360 5961 116 60 0 0 0 0 20 209 1 1.000000
8612 347 14041 114 49 0 0 0 0 20 342 1 1.000000
12980 283 14116 104 56 0 0 0 0 20 386 1 1.000000
4913 152 6115 85 51 12 0 0 0 20 276 1 1.000000
5104 204 6250 85 51 12 0 0 0 20 320 1 1.000000
5041 306 3418 0 63 128 0 0 0 20 519 1 1.000000
16 256 1303 121 110 87 0 0 0 20 231 1 1.000000
-99 361 859 116 94 80 0 0 0 20 342 1 1.000000
46 477 306 116 94 80 0 0 0 20 320 1 1.000000
